6767,nan,nan,nan,nan,0.00,-7.06,97.56,-0.06,0.31,0.06,0.00,0.14,0.06
6817,nan,nan,nan,nan,0.00,-7.06,97.56,0.13,0.00,-0.06,0.04,0.21,0.07
6867,nan,nan,nan,nan,0.00,-7.06,97.56,-0.06,0.19,-0.13,0.00,0.19,0.08
6917,nan,nan,nan,nan,0.00,-7.06,97.56,0.00,0.06,0.06,0.02,0.21,0.13
6967,nan,nan,nan,nan,0.00,-7.06,97.56,0.06,0.00,0.06,0.03,0.10,0.04
7017,nan,nan,nan,nan,0.00,-7.06,97.56,0.19,-0.13,0.00,0.00,0.18,0.01
7067,nan,nan,nan,nan,0.00,-7.06,97.56,0.00,0.06,-0.06,0.07,0.21,0.03
7117,nan,nan,nan,nan,0.00,-7.06,97.56,0.06,-0.06,0.00,0.01,0.16,0.04
7167,nan,nan,nan,nan,0.00,-7.06,97.56,0.00,-0.13,0.00,0.03,0.12,0.06
7217,nan,nan,nan,nan,0.00,-7.06,97.56,0.00,0.00,-0.13,0.06,0.15,-0.03
8267,nan,nan,nan,nan,1.19,-6.87,94.06,-0.56,-0.50,0.19,0.11,0.44,-0.53
8317,nan,nan,nan,nan,1.19,-6.87,94.06,0.13,0.56,-0.44,0.04,0.64,-0.19
8367,nan,nan,nan,nan,1.25,-6.87,94.06,1.19,2.25,0.50,-0.12,0.53,-0.97
8417,nan,nan,nan,nan,1.31,-6.87,93.94,1.62,1.62,0.81,0.30,0.30,-3.23
8467,nan,nan,nan,nan,1.37,-6.87,93.94,5.75,1.50,-2.50,-3.82,0.12,3.17
8517,nan,nan,nan,nan,1.44,-6.94,93.69,8.75,-0.13,2.25,1.04,1.79,-2.85
8567,nan,nan,nan,nan,1.56,-6.94,93.81,-2.25,3.62,0.00,-0.56,0.34,0.42
8617,nan,nan,nan,nan,1.81,-6.94,93.94,-2.06,6.19,0.19,0.47,0.63,-0.23
8667,nan,nan,nan,nan,2.19,-6.94,94.00,-2.25,5.81,0.50,-0.06,0.92,-1.76
8717,nan,nan,nan,nan,2.37,-6.94,94.06,0.00,3.12,0.06,0.13,-0.54,2.51
8767,nan,nan,nan,nan,2.50,-6.87,94.06,0.00,3.00,0.56,-0.13,0.42,-0.76
8817,nan,nan,nan,nan,2.69,-6.87,94.12,-0.88,5.75,0.00,-0.39,0.00,-1.30
11317,nan,nan,nan,nan,356.75,-6.87,92.50,0.44,2.31,0.00,0.15,0.29,-1.00
11367,nan,nan,nan,nan,357.00,-6.75,92.87,1.69,4.19,0.31,0.27,-0.01,-1.20
11417,nan,nan,nan,nan,357.06,-6.81,92.94,-11.06,-4.06,-0.19,1.10,3.21,-3.12
11467,nan,nan,nan,nan,356.81,-6.75,93.00,-0.13,-1.50,0.31,-0.22,0.77,-1.50
11517,nan,nan,nan,nan,356.62,-6.75,93.00,0.19,-3.75,-0.06,-0.19,0.38,-1.47
11567,nan,nan,nan,nan,356.50,-6.75,92.94,-0.25,-2.44,-0.25,-0.37,0.20,-0.98
11617,nan,nan,nan,nan,356.44,-6.75,92.94,-0.37,-0.75,-0.19,-0.13,0.28,-0.67
11667,nan,nan,nan,nan,356.31,-6.81,93.31,-0.19,-1.06,-0.13,-0.07,0.32,-0.60
11717,nan,nan,nan,nan,356.19,-6.87,93.69,0.00,-1.44,-0.06,-0.01,0.22,-0.81
11767,nan,nan,nan,nan,356.19,-6.87,93.81,-0.19,0.19,-0.06,0.00,0.16,-1.03
11817,nan,nan,nan,nan,356.19,-6.87,93.81,0.44,0.50,0.13,0.04,0.21,-1.65
15367,nan,nan,nan,nan,21.50,-5.81,99.31,-0.25,2.75,0.56,-0.14,0.13,0.90
15417,nan,nan,nan,nan,21.62,-5.75,99.31,0.75,1.69,0.06,-0.19,0.13,0.63
15467,nan,nan,nan,nan,21.69,-5.81,99.25,-0.37,1.31,-0.19,-0.25,0.27,0.74
15517,nan,nan,nan,nan,21.56,-5.94,98.69,0.06,0.81,-0.06,-0.24,0.03,0.63
15567,nan,nan,nan,nan,21.44,-6.06,98.31,-0.50,0.00,-0.19,-0.08,0.20,0.44
15617,nan,nan,nan,nan,21.37,-6.12,98.12,-0.25,-0.56,-0.69,-0.24,0.15,0.58
15667,nan,nan,nan,nan,21.31,-6.19,98.00,0.56,-0.69,-0.25,0.00,0.01,0.51
15717,nan,nan,nan,nan,21.19,-6.25,97.75,0.13,-0.75,-0.31,-0.16,0.05,0.46
15767,nan,nan,nan,nan,21.12,-6.25,97.50,0.06,-0.37,0.06,-0.01,0.13,0.41
15817,nan,nan,nan,nan,21.06,-6.31,97.25,-0.13,-0.94,-0.19,-0.06,0.29,0.56
15867,nan,nan,nan,nan,21.00,-6.31,97.00,0.00,-0.75,-0.25,0.01,0.18,0.54
15917,nan,nan,nan,nan,20.87,-6.37,96.81,-0.19,-0.62,0.06,-0.08,0.07,0.50
18517,nan,nan,nan,nan,20.56,-6.81,94.94,0.06,-0.06,0.19,-0.04,0.17,-0.05
18567,nan,nan,nan,nan,20.56,-6.81,94.94,0.06,0.31,0.00,0.00,0.17,-0.02
18617,nan,nan,nan,nan,20.56,-6.81,94.94,0.06,-0.06,-0.06,-0.01,0.20,-0.12
18667,nan,nan,nan,nan,20.56,-6.81,94.94,-0.13,0.06,0.00,-0.05,0.21,-0.05
18717,nan,nan,nan,nan,20.56,-6.81,94.94,-0.19,0.19,0.00,0.05,0.21,-0.12
18767,nan,nan,nan,nan,20.56,-6.81,94.94,-0.06,0.25,0.06,0.06,0.20,-0.04
18817,nan,nan,nan,nan,20.56,-6.81,94.94,-0.25,-0.31,-0.06,-0.07,0.20,0.00
18867,nan,nan,nan,nan,20.56,-6.81,94.94,-0.19,-0.19,0.00,-0.02,0.18,-0.05
18917,nan,nan,nan,nan,20.56,-6.81,94.94,0.00,-0.25,0.06,-0.02,0.19,-0.08
18967,nan,nan,nan,nan,20.56,-6.81,94.94,0.06,-0.62,0.00,0.00,0.18,-0.05
19017,nan,nan,nan,nan,20.56,-6.81,94.94,-0.37,-0.19,-0.13,0.01,0.17,-0.04
19067,nan,nan,nan,nan,20.56,-6.81,94.94,-0.19,-0.50,0.06,-0.03,0.17,0.00
21867,nan,nan,nan,nan,20.56,-6.81,95.06,-0.06,0.13,0.00,0.00,0.20,0.00
21917,nan,nan,nan,nan,20.56,-6.81,95.06,-0.06,0.00,-0.13,0.00,0.23,-0.02
21967,nan,nan,nan,nan,20.56,-6.81,95.06,0.00,0.00,0.06,-0.01,0.14,-0.03
22017,nan,nan,nan,nan,20.56,-6.81,95.06,0.19,-0.06,0.00,-0.02,0.16,-0.08
22067,nan,nan,nan,nan,20.56,-6.81,95.06,-0.06,-0.13,0.00,-0.02,0.15,-0.06
22117,nan,nan,nan,nan,20.56,-6.81,95.06,-0.19,0.13,-0.06,0.00,0.22,0.00
22167,nan,nan,nan,nan,20.56,-6.81,95.06,-0.25,0.00,0.00,0.00,0.22,-0.02
22217,nan,nan,nan,nan,20.56,-6.81,95.06,-0.13,0.00,0.00,-0.01,0.18,-0.05
22267,nan,nan,nan,nan,20.56,-6.81,95.06,-0.06,-0.19,-0.06,0.01,0.18,-0.02
22317,nan,nan,nan,nan,20.56,-6.81,95.06,0.06,0.00,0.06,0.00,0.23,-0.03
22367,nan,nan,nan,nan,20.56,-6.81,95.06,-0.13,0.13,0.25,0.00,0.21,-0.01
22417,nan,nan,nan,nan,20.56,-6.81,95.06,0.13,-0.19,0.06,-0.01,0.15,-0.03
25167,nan,nan,nan,nan,20.56,-6.81,95.06,-0.25,-0.06,0.13,0.00,0.20,-0.04
25217,nan,nan,nan,nan,20.56,-6.81,95.06,-0.06,0.06,-0.13,0.00,0.17,-0.06
25267,nan,nan,nan,nan,20.56,-6.81,95.06,0.00,-0.06,0.00,0.00,0.18,-0.03
25317,nan,nan,nan,nan,20.56,-6.81,95.06,0.00,0.00,-0.06,-0.02,0.18,-0.05
25367,nan,nan,nan,nan,20.56,-6.81,95.06,0.00,0.13,0.13,0.01,0.18,-0.02
25417,nan,nan,nan,nan,20.56,-6.81,95.06,0.00,-0.06,0.00,0.00,0.16,-0.02
25467,nan,nan,nan,nan,20.56,-6.81,95.06,0.06,-0.06,0.06,0.01,0.16,-0.03
25517,nan,nan,nan,nan,20.56,-6.81,95.06,0.13,0.06,-0.06,-0.02,0.23,-0.02
25567,nan,nan,nan,nan,20.56,-6.81,95.06,0.00,-0.06,0.00,-0.01,0.19,-0.03
25617,nan,nan,nan,nan,20.56,-6.81,95.06,0.13,0.06,-0.06,0.00,0.18,-0.02
25667,nan,nan,nan,nan,20.56,-6.81,95.06,-0.19,0.06,-0.06,-0.01,0.19,-0.04
29517,nan,nan,nan,nan,20.56,-6.81,95.06,0.06,0.13,0.00,0.00,0.22,-0.04
